?cls	?replCls	?consCls
<http://www.orpha.net/ORDO/Orphanet_262959>	"http://purl.obolibrary.org/obo/MONDO_0016966"	
<http://www.orpha.net/ORDO/Orphanet_262968>	"http://purl.obolibrary.org/obo/MONDO_0016967"	
<http://www.orpha.net/ORDO/Orphanet_262977>	"http://purl.obolibrary.org/obo/MONDO_0016968"	
<http://www.orpha.net/ORDO/Orphanet_262986>	"http://purl.obolibrary.org/obo/MONDO_0016969"	
<http://www.orpha.net/ORDO/Orphanet_262995>	"http://purl.obolibrary.org/obo/MONDO_0016970"	
<http://www.orpha.net/ORDO/Orphanet_263>	"http://purl.obolibrary.org/obo/MONDO_0016971"	
<http://www.orpha.net/ORDO/Orphanet_263004>	"http://purl.obolibrary.org/obo/MONDO_0016972"	
<http://www.orpha.net/ORDO/Orphanet_2632>	"http://purl.obolibrary.org/obo/MONDO_0009588"	
<http://www.orpha.net/ORDO/Orphanet_2633>	"http://purl.obolibrary.org/obo/MONDO_0008098"	
<http://www.orpha.net/ORDO/Orphanet_263347>	"http://purl.obolibrary.org/obo/MONDO_0016979"	
<http://www.orpha.net/ORDO/Orphanet_263355>	"http://purl.obolibrary.org/obo/MONDO_0016980"	
<http://www.orpha.net/ORDO/Orphanet_2634>	"http://purl.obolibrary.org/obo/MONDO_0008618"	
<http://www.orpha.net/ORDO/Orphanet_263417>	"http://purl.obolibrary.org/obo/MONDO_0016983"	
<http://www.orpha.net/ORDO/Orphanet_263440>	"http://purl.obolibrary.org/obo/MONDO_0016987"	
<http://www.orpha.net/ORDO/Orphanet_263455>	"http://purl.obolibrary.org/obo/MONDO_0016988"	
<http://www.orpha.net/ORDO/Orphanet_263458>	"http://purl.obolibrary.org/obo/MONDO_0012381"	
<http://www.orpha.net/ORDO/Orphanet_263487>	"http://purl.obolibrary.org/obo/MONDO_0013325"	
<http://www.orpha.net/ORDO/Orphanet_263494>	"http://purl.obolibrary.org/obo/MONDO_0013049"	
<http://www.orpha.net/ORDO/Orphanet_2635>	"http://purl.obolibrary.org/obo/MONDO_0007986"	
<http://www.orpha.net/ORDO/Orphanet_263501>	"http://purl.obolibrary.org/obo/MONDO_0013281"	
<http://www.orpha.net/ORDO/Orphanet_263508>	"http://purl.obolibrary.org/obo/MONDO_0012637"	
<http://www.orpha.net/ORDO/Orphanet_263516>	"http://purl.obolibrary.org/obo/MONDO_0012721"	
<http://www.orpha.net/ORDO/Orphanet_263534>	"http://purl.obolibrary.org/obo/MONDO_0012345"	
<http://www.orpha.net/ORDO/Orphanet_263543>	"http://purl.obolibrary.org/obo/MONDO_0010033"	
<http://www.orpha.net/ORDO/Orphanet_263548>	"http://purl.obolibrary.org/obo/MONDO_0014555"	
<http://www.orpha.net/ORDO/Orphanet_263553>	"http://purl.obolibrary.org/obo/MONDO_0024548"	
<http://www.orpha.net/ORDO/Orphanet_263558>	"http://purl.obolibrary.org/obo/MONDO_0016993"	
<http://www.orpha.net/ORDO/Orphanet_2636>	"http://purl.obolibrary.org/obo/MONDO_0016994"	
<http://www.orpha.net/ORDO/Orphanet_2637>	"http://purl.obolibrary.org/obo/MONDO_0008872"	
<http://www.orpha.net/ORDO/Orphanet_263714>	"http://purl.obolibrary.org/obo/MONDO_0016999"	
<http://www.orpha.net/ORDO/Orphanet_263726>	"http://purl.obolibrary.org/obo/MONDO_0017003"	
<http://www.orpha.net/ORDO/Orphanet_263731>	"http://purl.obolibrary.org/obo/MONDO_0017004"	
<http://www.orpha.net/ORDO/Orphanet_263746>	"http://purl.obolibrary.org/obo/MONDO_0017005"	
<http://www.orpha.net/ORDO/Orphanet_263749>	"http://purl.obolibrary.org/obo/MONDO_0017006"	
<http://www.orpha.net/ORDO/Orphanet_263756>	"http://purl.obolibrary.org/obo/MONDO_0017007"	
<http://www.orpha.net/ORDO/Orphanet_263768>	"http://purl.obolibrary.org/obo/MONDO_0017008"	
<http://www.orpha.net/ORDO/Orphanet_263775>	"http://purl.obolibrary.org/obo/MONDO_0017009"	
<http://www.orpha.net/ORDO/Orphanet_263783>	"http://purl.obolibrary.org/obo/MONDO_0017010"	
<http://www.orpha.net/ORDO/Orphanet_2639>	"http://purl.obolibrary.org/obo/MONDO_0009231"	
<http://www.orpha.net/ORDO/Orphanet_2643>	"http://purl.obolibrary.org/obo/MONDO_0009616"	
<http://www.orpha.net/ORDO/Orphanet_264431>	"http://purl.obolibrary.org/obo/MONDO_0017012"	
<http://www.orpha.net/ORDO/Orphanet_264450>	"http://purl.obolibrary.org/obo/MONDO_0017013"	
<http://www.orpha.net/ORDO/Orphanet_2645>	"http://purl.obolibrary.org/obo/MONDO_0008150"	
<http://www.orpha.net/ORDO/Orphanet_264580>	"http://purl.obolibrary.org/obo/MONDO_0020693"	
<http://www.orpha.net/ORDO/Orphanet_2646>	"http://purl.obolibrary.org/obo/MONDO_0008196"	
<http://www.orpha.net/ORDO/Orphanet_2655>	"http://purl.obolibrary.org/obo/MONDO_0017042"	
<http://www.orpha.net/ORDO/Orphanet_2658>	"http://purl.obolibrary.org/obo/MONDO_0007892"	
<http://www.orpha.net/ORDO/Orphanet_266>	"http://purl.obolibrary.org/obo/MONDO_0012215"	
<http://www.orpha.net/ORDO/Orphanet_2662>	"http://purl.obolibrary.org/obo/MONDO_0009720"	
<http://www.orpha.net/ORDO/Orphanet_2663>	"http://purl.obolibrary.org/obo/MONDO_0009721"	
<http://www.orpha.net/ORDO/Orphanet_267>	"http://purl.obolibrary.org/obo/MONDO_0009675"	
<http://www.orpha.net/ORDO/Orphanet_2670>	"http://purl.obolibrary.org/obo/MONDO_0012184"	
<http://www.orpha.net/ORDO/Orphanet_2671>	"http://purl.obolibrary.org/obo/MONDO_0000179"	
<http://www.orpha.net/ORDO/Orphanet_2673>	"http://purl.obolibrary.org/obo/MONDO_0009740"	
<http://www.orpha.net/ORDO/Orphanet_2674>	"http://purl.obolibrary.org/obo/MONDO_0007413"	
<http://www.orpha.net/ORDO/Orphanet_2676>	"http://purl.obolibrary.org/obo/MONDO_0017045"	
<http://www.orpha.net/ORDO/Orphanet_2679>	"http://purl.obolibrary.org/obo/MONDO_0017047"	
<http://www.orpha.net/ORDO/Orphanet_26791>	"http://purl.obolibrary.org/obo/MONDO_0009282"	
<http://www.orpha.net/ORDO/Orphanet_26792>	"http://purl.obolibrary.org/obo/MONDO_0008722"	
<http://www.orpha.net/ORDO/Orphanet_26793>	"http://purl.obolibrary.org/obo/MONDO_0008723"	
<http://www.orpha.net/ORDO/Orphanet_268>	"http://purl.obolibrary.org/obo/MONDO_0009676"	
<http://www.orpha.net/ORDO/Orphanet_268129>	"http://purl.obolibrary.org/obo/MONDO_0008448"	
<http://www.orpha.net/ORDO/Orphanet_268145>	"http://purl.obolibrary.org/obo/MONDO_0017051"	
<http://www.orpha.net/ORDO/Orphanet_268162>	"http://purl.obolibrary.org/obo/MONDO_0017052"	
<http://www.orpha.net/ORDO/Orphanet_268173>	"http://purl.obolibrary.org/obo/MONDO_0017053"	
<http://www.orpha.net/ORDO/Orphanet_268184>	"http://purl.obolibrary.org/obo/MONDO_0017054"	
<http://www.orpha.net/ORDO/Orphanet_268322>	"http://purl.obolibrary.org/obo/MONDO_0017057"	
<http://www.orpha.net/ORDO/Orphanet_268337>	"http://purl.obolibrary.org/obo/MONDO_0017058"	
<http://www.orpha.net/ORDO/Orphanet_268357>	"http://purl.obolibrary.org/obo/MONDO_0017059"	
<http://www.orpha.net/ORDO/Orphanet_268363>	"http://purl.obolibrary.org/obo/MONDO_0017060"	
<http://www.orpha.net/ORDO/Orphanet_268366>	"http://purl.obolibrary.org/obo/MONDO_0017061"	
<http://www.orpha.net/ORDO/Orphanet_268369>	"http://purl.obolibrary.org/obo/MONDO_0017062"	
<http://www.orpha.net/ORDO/Orphanet_268377>	"http://purl.obolibrary.org/obo/MONDO_0017063"	
<http://www.orpha.net/ORDO/Orphanet_268384>	"http://purl.obolibrary.org/obo/MONDO_0017064"	
<http://www.orpha.net/ORDO/Orphanet_268388>	"http://purl.obolibrary.org/obo/MONDO_0017065"	
<http://www.orpha.net/ORDO/Orphanet_268392>	"http://purl.obolibrary.org/obo/MONDO_0017066"	
<http://www.orpha.net/ORDO/Orphanet_268397>	"http://purl.obolibrary.org/obo/MONDO_0017067"	
<http://www.orpha.net/ORDO/Orphanet_268740>	"http://purl.obolibrary.org/obo/MONDO_0017068"	
<http://www.orpha.net/ORDO/Orphanet_268744>	"http://purl.obolibrary.org/obo/MONDO_0017069"	
<http://www.orpha.net/ORDO/Orphanet_268748>	"http://purl.obolibrary.org/obo/MONDO_0017070"	
<http://www.orpha.net/ORDO/Orphanet_268752>	"http://purl.obolibrary.org/obo/MONDO_0017071"	
<http://www.orpha.net/ORDO/Orphanet_268758>	"http://purl.obolibrary.org/obo/MONDO_0017072"	
<http://www.orpha.net/ORDO/Orphanet_268762>	"http://purl.obolibrary.org/obo/MONDO_0017073"	
<http://www.orpha.net/ORDO/Orphanet_268766>	"http://purl.obolibrary.org/obo/MONDO_0017074"	
<http://www.orpha.net/ORDO/Orphanet_268770>	"http://purl.obolibrary.org/obo/MONDO_0017075"	
<http://www.orpha.net/ORDO/Orphanet_268810>	"http://purl.obolibrary.org/obo/MONDO_0017076"	
<http://www.orpha.net/ORDO/Orphanet_268813>	"http://purl.obolibrary.org/obo/MONDO_0017077"	
<http://www.orpha.net/ORDO/Orphanet_268817>	"http://purl.obolibrary.org/obo/MONDO_0017078"	
<http://www.orpha.net/ORDO/Orphanet_268823>	"http://purl.obolibrary.org/obo/MONDO_0017080"	
<http://www.orpha.net/ORDO/Orphanet_268826>	"http://purl.obolibrary.org/obo/MONDO_0017081"	
<http://www.orpha.net/ORDO/Orphanet_268829>	"http://purl.obolibrary.org/obo/MONDO_0017082"	
<http://www.orpha.net/ORDO/Orphanet_268835>	"http://purl.obolibrary.org/obo/MONDO_0012296"	
<http://www.orpha.net/ORDO/Orphanet_268838>	"http://purl.obolibrary.org/obo/MONDO_0017084"	
<http://www.orpha.net/ORDO/Orphanet_268865>	"http://purl.obolibrary.org/obo/MONDO_0017087"	
<http://www.orpha.net/ORDO/Orphanet_268868>	"http://purl.obolibrary.org/obo/MONDO_0017088"	
<http://www.orpha.net/ORDO/Orphanet_268926>	"http://purl.obolibrary.org/obo/MONDO_0017090"	
<http://www.orpha.net/ORDO/Orphanet_268940>	"http://purl.obolibrary.org/obo/MONDO_0017091"	
<http://www.orpha.net/ORDO/Orphanet_268943>	"http://purl.obolibrary.org/obo/MONDO_0017092"	
<http://www.orpha.net/ORDO/Orphanet_268947>	"http://purl.obolibrary.org/obo/MONDO_0017093"	
<http://www.orpha.net/ORDO/Orphanet_268950>	"http://purl.obolibrary.org/obo/MONDO_0017094"	
<http://www.orpha.net/ORDO/Orphanet_268961>	"http://purl.obolibrary.org/obo/MONDO_0017095"	
<http://www.orpha.net/ORDO/Orphanet_268973>	"http://purl.obolibrary.org/obo/MONDO_0017096"	
<http://www.orpha.net/ORDO/Orphanet_268980>	"http://purl.obolibrary.org/obo/MONDO_0017097"	
<http://www.orpha.net/ORDO/Orphanet_268987>	"http://purl.obolibrary.org/obo/MONDO_0017098"	
<http://www.orpha.net/ORDO/Orphanet_268994>	"http://purl.obolibrary.org/obo/MONDO_0011818"	
<http://www.orpha.net/ORDO/Orphanet_269001>	"http://purl.obolibrary.org/obo/MONDO_0017101"	
<http://www.orpha.net/ORDO/Orphanet_269008>	"http://purl.obolibrary.org/obo/MONDO_0017102"	
<http://www.orpha.net/ORDO/Orphanet_269190>	"http://purl.obolibrary.org/obo/MONDO_0017103"	
<http://www.orpha.net/ORDO/Orphanet_269212>	"http://purl.obolibrary.org/obo/MONDO_0017110"	
<http://www.orpha.net/ORDO/Orphanet_269215>	"http://purl.obolibrary.org/obo/MONDO_0017111"	
<http://www.orpha.net/ORDO/Orphanet_269505>	"http://purl.obolibrary.org/obo/MONDO_0017116"	
<http://www.orpha.net/ORDO/Orphanet_269510>	"http://purl.obolibrary.org/obo/MONDO_0017117"	
<http://www.orpha.net/ORDO/Orphanet_2699>	"http://purl.obolibrary.org/obo/MONDO_0007904"	
<http://www.orpha.net/ORDO/Orphanet_27>	"http://purl.obolibrary.org/obo/MONDO_0009612"	
<http://www.orpha.net/ORDO/Orphanet_270>	"http://purl.obolibrary.org/obo/MONDO_0008116"	
<http://www.orpha.net/ORDO/Orphanet_2701>	"http://purl.obolibrary.org/obo/MONDO_0011899"	
<http://www.orpha.net/ORDO/Orphanet_2704>	"http://purl.obolibrary.org/obo/MONDO_0000463"	
<http://www.orpha.net/ORDO/Orphanet_2707>	"http://purl.obolibrary.org/obo/MONDO_0009485"	
<http://www.orpha.net/ORDO/Orphanet_2709>	"http://purl.obolibrary.org/obo/MONDO_0008396"	
<http://www.orpha.net/ORDO/Orphanet_2710>	"http://purl.obolibrary.org/obo/MONDO_0008111"	
<http://www.orpha.net/ORDO/Orphanet_2712>	"http://purl.obolibrary.org/obo/MONDO_0010261"	
<http://www.orpha.net/ORDO/Orphanet_2713>	"http://purl.obolibrary.org/obo/MONDO_0008884"	
<http://www.orpha.net/ORDO/Orphanet_2714>	"http://purl.obolibrary.org/obo/MONDO_0009769"	
<http://www.orpha.net/ORDO/Orphanet_2716>	"http://purl.obolibrary.org/obo/MONDO_0017126"	
<http://www.orpha.net/ORDO/Orphanet_2717>	"http://purl.obolibrary.org/obo/MONDO_0009560"	
<http://www.orpha.net/ORDO/Orphanet_2718>	"http://purl.obolibrary.org/obo/MONDO_0009771"	
<http://www.orpha.net/ORDO/Orphanet_271853>	"http://purl.obolibrary.org/obo/MONDO_0017131"	
<http://www.orpha.net/ORDO/Orphanet_2719>	"http://purl.obolibrary.org/obo/MONDO_0009767"	
<http://www.orpha.net/ORDO/Orphanet_2721>	"http://purl.obolibrary.org/obo/MONDO_0009773"	
<http://www.orpha.net/ORDO/Orphanet_2723>	"http://purl.obolibrary.org/obo/MONDO_0010111"	
<http://www.orpha.net/ORDO/Orphanet_2729>	"http://purl.obolibrary.org/obo/MONDO_0011499"	
<http://www.orpha.net/ORDO/Orphanet_2730>	"http://purl.obolibrary.org/obo/MONDO_0008298"	
<http://www.orpha.net/ORDO/Orphanet_2733>	"http://purl.obolibrary.org/obo/MONDO_0017136"	
<http://www.orpha.net/ORDO/Orphanet_2736>	"http://purl.obolibrary.org/obo/MONDO_0009780"	
<http://www.orpha.net/ORDO/Orphanet_274>	"http://purl.obolibrary.org/obo/MONDO_0009276"	
<http://www.orpha.net/ORDO/Orphanet_2741>	"http://purl.obolibrary.org/obo/MONDO_0008127"	
<http://www.orpha.net/ORDO/Orphanet_2744>	"http://purl.obolibrary.org/obo/MONDO_0011810"	
<http://www.orpha.net/ORDO/Orphanet_2745>	"http://purl.obolibrary.org/obo/MONDO_0017138"	
<http://www.orpha.net/ORDO/Orphanet_2746>	"http://purl.obolibrary.org/obo/MONDO_0009785"	
<http://www.orpha.net/ORDO/Orphanet_2749>	"http://purl.obolibrary.org/obo/MONDO_0017139"	
<http://www.orpha.net/ORDO/Orphanet_275>	"http://purl.obolibrary.org/obo/MONDO_0011225"	
<http://www.orpha.net/ORDO/Orphanet_275523>	"http://purl.obolibrary.org/obo/MONDO_0011524"	
<http://www.orpha.net/ORDO/Orphanet_275534>	"http://purl.obolibrary.org/obo/MONDO_0013598"	
<http://www.orpha.net/ORDO/Orphanet_275543>	"http://purl.obolibrary.org/obo/MONDO_0017140"	
<http://www.orpha.net/ORDO/Orphanet_275742>	"http://purl.obolibrary.org/obo/MONDO_0017143"	
<http://www.orpha.net/ORDO/Orphanet_275745>	"http://purl.obolibrary.org/obo/MONDO_0017144"	
<http://www.orpha.net/ORDO/Orphanet_275749>	"http://purl.obolibrary.org/obo/MONDO_0017145"	
<http://www.orpha.net/ORDO/Orphanet_275752>	"http://purl.obolibrary.org/obo/MONDO_0017146"	
<http://www.orpha.net/ORDO/Orphanet_275761>	"http://purl.obolibrary.org/obo/MONDO_0010204"	
<http://www.orpha.net/ORDO/Orphanet_275766>	"http://purl.obolibrary.org/obo/MONDO_0017147"	
<http://www.orpha.net/ORDO/Orphanet_275777>	"http://purl.obolibrary.org/obo/MONDO_0017148"	
<http://www.orpha.net/ORDO/Orphanet_275864>	"http://purl.obolibrary.org/obo/MONDO_0017160"	
<http://www.orpha.net/ORDO/Orphanet_275872>	"http://purl.obolibrary.org/obo/MONDO_0017161"	
<http://www.orpha.net/ORDO/Orphanet_276>	"http://www.ebi.ac.uk/efo/EFO_0005555"	
<http://www.orpha.net/ORDO/Orphanet_2760>	"http://purl.obolibrary.org/obo/MONDO_0008139"	
<http://www.orpha.net/ORDO/Orphanet_276066>	"http://purl.obolibrary.org/obo/MONDO_0017165"	
<http://www.orpha.net/ORDO/Orphanet_276152>	"http://purl.obolibrary.org/obo/MONDO_0012552"	
<http://www.orpha.net/ORDO/Orphanet_276161>	"http://purl.obolibrary.org/obo/MONDO_0017169"	
<http://www.orpha.net/ORDO/Orphanet_276183>	"http://purl.obolibrary.org/obo/MONDO_0013486"	
<http://www.orpha.net/ORDO/Orphanet_276193>	"http://purl.obolibrary.org/obo/MONDO_0013485"	
<http://www.orpha.net/ORDO/Orphanet_276198>	"http://purl.obolibrary.org/obo/MONDO_0013594"	
<http://www.orpha.net/ORDO/Orphanet_2762>	"http://purl.obolibrary.org/obo/MONDO_0008153"	
<http://www.orpha.net/ORDO/Orphanet_276212>	"http://purl.obolibrary.org/obo/MONDO_0017171"	
<http://www.orpha.net/ORDO/Orphanet_276223>	"http://purl.obolibrary.org/obo/MONDO_0017172"	
<http://www.orpha.net/ORDO/Orphanet_276234>	"http://purl.obolibrary.org/obo/MONDO_0017173"	
<http://www.orpha.net/ORDO/Orphanet_276238>	"http://purl.obolibrary.org/obo/MONDO_0017174"	
<http://www.orpha.net/ORDO/Orphanet_276241>	"http://purl.obolibrary.org/obo/MONDO_0017175"	
<http://www.orpha.net/ORDO/Orphanet_276244>	"http://purl.obolibrary.org/obo/MONDO_0017176"	
<http://www.orpha.net/ORDO/Orphanet_276280>	"http://purl.obolibrary.org/obo/MONDO_0017177"	
<http://www.orpha.net/ORDO/Orphanet_2763>	"http://purl.obolibrary.org/obo/MONDO_0011215"	
<http://www.orpha.net/ORDO/Orphanet_276405>	"http://purl.obolibrary.org/obo/MONDO_0013595"	
<http://www.orpha.net/ORDO/Orphanet_276413>	"http://purl.obolibrary.org/obo/MONDO_0012830"	
<http://www.orpha.net/ORDO/Orphanet_276422>	"http://purl.obolibrary.org/obo/MONDO_0017180"	
<http://www.orpha.net/ORDO/Orphanet_276435>	"http://purl.obolibrary.org/obo/MONDO_0014025"	
<http://www.orpha.net/ORDO/Orphanet_276525>	"http://purl.obolibrary.org/obo/MONDO_0017182"	
<http://www.orpha.net/ORDO/Orphanet_276556>	"http://purl.obolibrary.org/obo/MONDO_0017183"	
<http://www.orpha.net/ORDO/Orphanet_276575>	"http://purl.obolibrary.org/obo/MONDO_0017184"	
<http://www.orpha.net/ORDO/Orphanet_276580>	"http://purl.obolibrary.org/obo/MONDO_0017185"	
<http://www.orpha.net/ORDO/Orphanet_276585>	"http://purl.obolibrary.org/obo/MONDO_0017186"	
<http://www.orpha.net/ORDO/Orphanet_276598>	"http://purl.obolibrary.org/obo/MONDO_0017187"	
<http://www.orpha.net/ORDO/Orphanet_276603>	"http://purl.obolibrary.org/obo/MONDO_0017188"	
<http://www.orpha.net/ORDO/Orphanet_276608>	"http://purl.obolibrary.org/obo/MONDO_0017189"	
<http://www.orpha.net/ORDO/Orphanet_276630>	"http://purl.obolibrary.org/obo/MONDO_0017193"	
<http://www.orpha.net/ORDO/Orphanet_2767>	"http://purl.obolibrary.org/obo/MONDO_0007490"	
<http://www.orpha.net/ORDO/Orphanet_2768>	"http://purl.obolibrary.org/obo/MONDO_0017194"	
<http://www.orpha.net/ORDO/Orphanet_2769>	"http://purl.obolibrary.org/obo/MONDO_0009801"	
<http://www.orpha.net/ORDO/Orphanet_2771>	"http://purl.obolibrary.org/obo/MONDO_0017195"	
<http://www.orpha.net/ORDO/Orphanet_2774>	"http://purl.obolibrary.org/obo/MONDO_0008152"	
<http://www.orpha.net/ORDO/Orphanet_2776>	"http://purl.obolibrary.org/obo/MONDO_0009810"	
<http://www.orpha.net/ORDO/Orphanet_2777>	"http://purl.obolibrary.org/obo/MONDO_0008155"	
<http://www.orpha.net/ORDO/Orphanet_278>	"http://purl.obolibrary.org/obo/MONDO_0022880"	
<http://www.orpha.net/ORDO/Orphanet_2781>	"http://purl.obolibrary.org/obo/MONDO_0017198"	
<http://www.orpha.net/ORDO/Orphanet_2789>	"http://purl.obolibrary.org/obo/MONDO_0007537"	
<http://www.orpha.net/ORDO/Orphanet_2790>	"http://purl.obolibrary.org/obo/MONDO_0007764"	
<http://www.orpha.net/ORDO/Orphanet_2791>	"http://purl.obolibrary.org/obo/MONDO_0008161"	
<http://www.orpha.net/ORDO/Orphanet_2792>	"http://purl.obolibrary.org/obo/MONDO_0008163"	
<http://www.orpha.net/ORDO/Orphanet_279943>	"http://purl.obolibrary.org/obo/MONDO_0008092"	
<http://www.orpha.net/ORDO/Orphanet_28>	"http://purl.obolibrary.org/obo/MONDO_0017214"	
<http://www.orpha.net/ORDO/Orphanet_280>	"http://purl.obolibrary.org/obo/MONDO_0008684"	
<http://www.orpha.net/ORDO/Orphanet_280071>	"http://purl.obolibrary.org/obo/MONDO_0013349"	
<http://www.orpha.net/ORDO/Orphanet_2801>	"http://purl.obolibrary.org/obo/MONDO_0009394"	
<http://www.orpha.net/ORDO/Orphanet_280133>	"http://purl.obolibrary.org/obo/MONDO_0013417"	
<http://www.orpha.net/ORDO/Orphanet_280142>	"http://purl.obolibrary.org/obo/MONDO_0014334"	
<http://www.orpha.net/ORDO/Orphanet_280195>	"http://purl.obolibrary.org/obo/MONDO_0017218"	
<http://www.orpha.net/ORDO/Orphanet_2802>	"http://purl.obolibrary.org/obo/MONDO_0010524"	
<http://www.orpha.net/ORDO/Orphanet_280200>	"http://purl.obolibrary.org/obo/MONDO_0017219"	
<http://www.orpha.net/ORDO/Orphanet_280210>	"http://purl.obolibrary.org/obo/MONDO_0017221"	
<http://www.orpha.net/ORDO/Orphanet_280219>	"http://purl.obolibrary.org/obo/MONDO_0017222"	
<http://www.orpha.net/ORDO/Orphanet_280224>	"http://purl.obolibrary.org/obo/MONDO_0017223"	
<http://www.orpha.net/ORDO/Orphanet_280229>	"http://purl.obolibrary.org/obo/MONDO_0017224"	
<http://www.orpha.net/ORDO/Orphanet_280234>	"http://purl.obolibrary.org/obo/MONDO_0017225"	
<http://www.orpha.net/ORDO/Orphanet_280270>	"http://purl.obolibrary.org/obo/MONDO_0017226"	
<http://www.orpha.net/ORDO/Orphanet_280325>	"http://purl.obolibrary.org/obo/MONDO_0017229"	
<http://www.orpha.net/ORDO/Orphanet_280333>	"http://purl.obolibrary.org/obo/MONDO_0013440"	
<http://www.orpha.net/ORDO/Orphanet_280356>	"http://purl.obolibrary.org/obo/MONDO_0013478"	
<http://www.orpha.net/ORDO/Orphanet_280379>	"http://purl.obolibrary.org/obo/MONDO_0017231"	
<http://www.orpha.net/ORDO/Orphanet_280403>	"http://purl.obolibrary.org/obo/MONDO_0017235"	
<http://www.orpha.net/ORDO/Orphanet_280406>	"http://purl.obolibrary.org/obo/MONDO_0013836"	
<http://www.orpha.net/ORDO/Orphanet_280553>	"http://purl.obolibrary.org/obo/MONDO_0013472"	
<http://www.orpha.net/ORDO/Orphanet_280558>	"http://purl.obolibrary.org/obo/MONDO_0013252"	
<http://www.orpha.net/ORDO/Orphanet_280569>	"http://purl.obolibrary.org/obo/MONDO_0017236"	
<http://www.orpha.net/ORDO/Orphanet_280576>	"http://purl.obolibrary.org/obo/MONDO_0013523"	
<http://www.orpha.net/ORDO/Orphanet_280586>	"http://purl.obolibrary.org/obo/MONDO_0013561"	
<http://www.orpha.net/ORDO/Orphanet_280598>	"http://purl.obolibrary.org/obo/MONDO_0017237"	
<http://www.orpha.net/ORDO/Orphanet_280615>	"http://purl.obolibrary.org/obo/MONDO_0017238"	
<http://www.orpha.net/ORDO/Orphanet_280620>	"http://purl.obolibrary.org/obo/MONDO_0013526"	
<http://www.orpha.net/ORDO/Orphanet_280628>	"http://purl.obolibrary.org/obo/MONDO_0017239"	
<http://www.orpha.net/ORDO/Orphanet_280640>	"http://purl.obolibrary.org/obo/MONDO_0013583"	
<http://www.orpha.net/ORDO/Orphanet_280651>	"http://purl.obolibrary.org/obo/MONDO_0017240"	
<http://www.orpha.net/ORDO/Orphanet_280654>	"http://purl.obolibrary.org/obo/MONDO_0008060"	
<http://www.orpha.net/ORDO/Orphanet_2809>	"http://purl.obolibrary.org/obo/MONDO_0007592"	
<http://www.orpha.net/ORDO/Orphanet_281082>	"http://purl.obolibrary.org/obo/MONDO_0017262"	
<http://www.orpha.net/ORDO/Orphanet_281085>	"http://purl.obolibrary.org/obo/MONDO_0017263"	
<http://www.orpha.net/ORDO/Orphanet_281090>	"http://purl.obolibrary.org/obo/MONDO_0017264"	
